course_id,rating,difficulty,For Credit,Would Take Again,grade,Textbook,text,professor_name,department,Attendance,Online Class,cleaned_text,grade_cleaned,grade_numerical,professor_avg_rating,professor_review_count,professor_rating_std,professor_avg_difficulty,professor_difficulty_std,professor_avg_grade,professor_grade_std,course_avg_rating,course_avg_difficulty,course_avg_grade
ECON150,2.0,3.0,Yes,No,B+,Yes,He's a boring presenter. Study and you'll do well. Not very accessible and is moody.,Matthew Magilke ,Accounting department,Mandatory,,he boring presenter study youll well accessible moody,B+,3.3,2.6666666666666665,3,2.0816659994661326,3.3333333333333335,0.5773502691896258,3.6666666666666665,0.35118845842842467,1.5,3.5,3.5
PSYCH109,1.0,4.0,Yes,No,C,Yes,"Worst profesor Ive taken a class with at CMC. Unprofessional, condescending, and her teaching style is very lazy. She makes you watch videos on your own, with some hard concepts and then goes over it in class. The assignments are time consuming and barely even help your grade cuz 75% is based on three tests.",Jennifer Feitosa ,Psychology department,Mandatory,,worst profesor ive taken class cmc unprofessional condescending teaching style lazy make watch video hard concept go class assignment time consuming barely even help grade cuz based three test,C,2.0,1.0,1,0.0,4.0,0.0,2.0,0.0,2.75,3.5,3.0
FWS010,5.0,1.0,Yes,Yes,A,Yes,"Professor Schur is very clear with the layout of his grading and his course immediately. It is writing heavy, however, you are not actually graded on your writing. Rather, you are graded for submission but still receive great feedback from both your peers and Professor Schur on your pieces. Participation is very important. Easy to do well.",Thomas Schur ,Literature department,Mandatory,,professor schur clear layout grading course immediately writing heavy however actually graded writing rather graded submission still receive great feedback peer professor schur piece participation important easy well,A,4.0,4.454545454545454,11,0.6875516509523286,2.272727272727273,1.4206272622267313,3.6636363636363636,0.5296654175472045,4.44,2.92,3.784
CHEM116,4.0,4.0,Yes,,A-,No,"Neeraja is so sweet and a great scientist. She is pretty rushed in her lectures. Her tests are exactly like her practice exams but 10x the intensity. You will see things that you didn't go over once in awhile, but they are reasoning questions not mechanisms you didn't cover. She is a great person to talk to about life. Definitely recommend her.",Neeraja Dashaputre ,Chemistry department,Not Mandatory,,neeraja sweet great scientist pretty rushed lecture test exactly like practice exam x intensity see thing didnt go awhile reasoning question mechanism didnt cover great person talk life definitely recommend,A-,3.7,4.0,5,1.7320508075688774,3.8,0.8366600265340756,3.6799999999999997,0.408656334834051,3.888888888888889,4.111111111111111,3.566666666666667
ECON120,4.0,3.0,Yes,Yes,A,Yes,"Professor Raviv really knows his statistics and teaches in a very organized way. If you don't put in the effort, show up to all his lectures, and try your best on the problem sets, you're going to find the class difficult. But he is very clear about expectations and gives you practice tests + solutions",Yaron Raviv ,Economics department,Not Mandatory,,professor raviv really know statistic teach organized way dont put effort show lecture try best problem set youre going find class difficult clear expectation give practice test solution,A,4.0,4.375,4,0.478713553878169,3.25,0.5,3.75,0.33166247903554014,4.375,3.25,3.75
MATH032,3.0,3.0,Yes,No,A-,No,"Nelson lectures really quietly and kinda covers the whiteboard while he writes. He makes up some concepts that you have to learn for the class, but since he created them, if you get confused you can't even look to other sources for another explanation of the topic.",Sam Nelson ,Mathematics department,Not Mandatory,,nelson lecture really quietly kinda cover whiteboard writes make concept learn class since created get confused cant even look source another explanation topic,A-,3.7,3.1363636363636362,11,1.0509735746180562,2.3636363636363638,0.9244162777371755,3.5818181818181816,0.7386720271110607,3.8333333333333335,2.6666666666666665,3.6166666666666667
ECON101,5.0,3.0,Yes,Yes,A,No,"Professor Lincoln is one of my favorite professors. His lecturing may be a bit dry at first, but he gets better as the semester progresses and tells fun stories that help you remember things too. When he comes across a particularly difficult topic that he knows students usually get stuck on, he waits for students to ask questions.",William Lincoln ,Economics department,Not Mandatory,,professor lincoln one favorite professor lecturing may bit dry first get better semester progress tell fun story help remember thing come across particularly difficult topic know student usually get stuck wait student ask question,A,4.0,5.0,6,0.0,2.5,1.0488088481701516,4.0,0.0,4.333333333333333,2.761904761904762,3.685714285714286
FHS010,5.0,4.0,Yes,Yes,B,No,"His religion and modernity class is very interesting. He is very knowledgeable and dedicated. There is quite a lot of essays and readings but he helps you through it, and he always does one on one consultation before any essays are due. Overall, I recomend.",Daniel Michon ,Religion & Philosophy department,Mandatory,,religion modernity class interesting knowledgeable dedicated quite lot essay reading help always one one consultation essay due overall recomend,B,3.0,4.9,5,0.22360679774997888,3.6,0.5477225575051661,3.62,0.370135110466435,3.7045454545454546,3.090909090909091,3.690909090909091
GOVT124B,5.0,4.0,Yes,Yes,A-,Yes,"Prof Pears made a (somewhat) dry subject so interesting and fun. She's a great prof and a master at facilitating discussion. Really tough grader on papers, but also gives the most feedback on them that I've ever gotten. One of the best profs I've had in Claremont!",Emily Pears ,Government department,,,prof pear made somewhat dry subject interesting fun shes great prof master facilitating discussion really tough grader paper also give feedback ive ever gotten one best prof ive claremont,A-,3.7,5.0,4,0.0,3.75,0.5,3.7750000000000004,0.14999999999999983,5.0,4.0,3.7
GOV020,4.0,3.0,Yes,,A,Yes,"Awesome guy.  Old, tenured, but still clearly has a passion for education and learning.  Not in that he loves helping students but that he loves talking about his subject matter.  Lectures are boring and just a review of the reading, but he drops in nuggets about his life (was a spy).  CLASS IS GRADED ON A CURVE so 30% get As, 50% Bs, 20% Cs.",Jay Martin ,Government department,Mandatory,,awesome guy old tenured still clearly passion education learning love helping student love talking subject matter lecture boring review reading drop nugget life spy class graded curve get b c,A,4.0,4.125,4,0.8539125638299666,2.5,1.0,4.0,0.0,3.6153846153846154,2.8461538461538463,3.776923076923077
SPAN044,3.5,2.0,Yes,,A-,Yes,Great teacher makes subject material very interesting not a walk in the park though definitely need to put in the work to get the grade but her expectations are very clear.,Nicole Altamirano ,Modern Languages department,Mandatory,,great teacher make subject material interesting walk park though definitely need put work get grade expectation clear,A-,3.7,4.75,10,0.5400617248673217,2.2,0.6324555320336759,3.97,0.09486832980505132,4.1,2.2,3.88
GOV90,5.0,5.0,,,B+,Yes,"Demanding, but great prof.",George Thomas ,Government department,Mandatory,,demanding great prof,B+,3.3,4.0,4,0.816496580927726,4.5,0.5773502691896257,3.425,0.5619905100029121,5.0,5.0,3.3
GOVT112,4.0,4.0,Yes,Yes,A-,Yes,"Pretty good class. Can be abrasive and cocky towards students, but willing to accept your arguments if they are meritorious. Certainly an expert with a good grasp on where class discussions are going and in what ways he should guide. Hard grader relative to other humanities/social sciences, but not unreasonable and will tell you if your idea sucks",George Thomas ,Government department,Mandatory,,pretty good class abrasive cocky towards student willing accept argument meritorious certainly expert good grasp class discussion going way guide hard grader relative humanitiessocial science unreasonable tell idea suck,A-,3.7,4.0,4,0.816496580927726,4.5,0.5773502691896257,3.425,0.5619905100029121,4.0,4.0,3.7
LIT135,5.0,2.0,Yes,Yes,A,Yes,"Professor Morrison knows so much about film and is clearly so passionate. He's really great at moderating discussion and gives really insightful, timely feedback. He's just a joy to be around and every class feels really productive and fun. One of my favorite professors I've had!",James Morrison ,Literature department,Mandatory,Yes,professor morrison know much film clearly passionate he really great moderating discussion give really insightful timely feedback he joy around every class feel really productive fun one favorite professor ive,A,4.0,4.5625,8,1.2374368670764582,2.75,0.8864052604279183,4.0,0.0,5.0,2.0,4.0
HIST059,2.0,5.0,Yes,,B,Yes,"Very slow, boring lectures. The midterm was difficult and we were expected to remember small details from previous in class conversations, so if you missed a class you were at a serious disadvantage. The midterm essay prompt was also very poor. She is a nice person, but she does not inspire or teach at the level I expected.",Chelsea Wang ,History department,Mandatory,,slow boring lecture midterm difficult expected remember small detail previous class conversation missed class serious disadvantage midterm essay prompt also poor nice person inspire teach level expected,B,3.0,3.4,5,1.3416407864998738,4.0,1.224744871391589,3.4799999999999995,0.45497252664309307,2.0,5.0,3.0
PHIL030,4.0,3.0,Yes,Yes,A,No,He is very open with helping students and providing support for papers and other assignments. 5 papers that aren't too difficult but lots of reading.,Cory Davia ,Philosophy department,Mandatory,,open helping student providing support paper assignment paper arent difficult lot reading,A,4.0,3.0,2,1.4142135623730951,3.0,0.0,3.85,0.21213203435596414,4.111111111111111,3.888888888888889,3.411111111111111
PSYC30,5.0,2.0,Yes,Yes,A,Yes,Professor Reed was amazing. Class had a lot of lectures but the discussions were relaxed and fun. A couple reports and some quizzes here and there.,Catherine Reed ,Psychology department,Mandatory,,professor reed amazing class lot lecture discussion relaxed fun couple report quiz,A,4.0,3.5,6,1.0488088481701514,3.3333333333333335,1.0327955589886444,3.8333333333333335,0.2875181153713044,4.0,3.3333333333333335,3.9
MATH031,2.0,4.0,Yes,No,C+,Yes,"Nice professor and willing to help you in OH if you're struggling; however, that doesn't hide the fact that lecture is boring and tests are difficult. His study guides were 40+ textbook problems that only gave you a general sense, so you ended up memorizing than actually learning. People ended up taking an extra hour on the final b/c of the rigor.",Michael O'Neill ,Mathematics department,Not Mandatory,,nice professor willing help oh youre struggling however doesnt hide fact lecture boring test difficult study guide textbook problem gave general sense ended memorizing actually learning people ended taking extra hour final bc rigor,C+,2.3,3.8666666666666667,15,1.5055453054181618,2.7333333333333334,1.3345232785352157,3.4866666666666664,0.9455660939856283,3.625,2.5,3.45
FHS010,5.0,3.0,Yes,Yes,A,Yes,"I'm so happy I took FHS with Professor Selig! I never would've thought to take a Gender Studies class, but it ended up being very eye-opening and engaging material. There was quite a bit of reading but it's all very interesting and prevalent to everyday life. Our grade was comprised of participation and four, five-page essays about the readings.",Diana Selig ,History department,Mandatory,,im happy took fhs professor selig never wouldve thought take gender study class ended eyeopening engaging material quite bit reading interesting prevalent everyday life grade comprised participation four fivepage essay reading,A,4.0,5.0,4,0.0,2.0,0.816496580927726,4.0,0.0,3.7045454545454546,3.090909090909091,3.690909090909091
FHS10,5.0,3.0,Yes,Yes,A,No,"Love Prof. Martinezvery clear speaker and cares about her students, super helpful outside of class.",Chloe Martinez ,Religious Studies department,Mandatory,,love prof martinezvery clear speaker care student super helpful outside class,A,4.0,5.0,1,0.0,3.0,0.0,4.0,0.0,4.458333333333333,3.0,3.7416666666666667
CSCI040,2.0,5.0,Yes,,B+,No,This was my first computer science class. There were three written tests  (as opposed to homework assignments done on computers) given throughout the semester that were very hard. The professor was understanding when I talked to him in person but impatient with questions during class. He had a hard time explaining.,Arthur Lee ,Computer Science department,Not Mandatory,,first computer science class three written test opposed homework assignment done computer given throughout semester hard professor understanding talked person impatient question class hard time explaining,B+,3.3,3.5,3,1.5,3.6666666666666665,1.5275252316519465,3.766666666666667,0.4041451884327381,4.0,3.75,3.825
GOV147,5.0,3.0,Yes,Yes,A,No,"One of the best professors at CMC, incredibly kind and laid-back but you still leave every class feeling like you learned something valuable and new. Very reading-discussion based but not in an intimidating way, he teaches in such a refreshing, real-world applicable way compared to a lot of the gov faculty and courses.",Jordan Branch ,Government department,Mandatory,,one best professor cmc incredibly kind laidback still leave every class feeling like learned something valuable new readingdiscussion based intimidating way teach refreshing realworld applicable way compared lot gov faculty course,A,4.0,5.0,1,0.0,3.0,0.0,4.0,0.0,5.0,3.0,4.0
PSYC065,5.0,2.0,Yes,Yes,A,Yes,"Absolutely loved her. Quite a character, but definitely a class worth taking as she keeps it very interesting. Easy GE with very little work outside of the classroom and easy exams with a wicked curve.",Marjorie Charlop-Christy ,Psychology department,Mandatory,,absolutely loved quite character definitely class worth taking keep interesting easy ge little work outside classroom easy exam wicked curve,A,4.0,4.25,2,1.0606601717798212,2.0,0.0,4.0,0.0,5.0,2.0,4.0
FWS010,5.0,3.0,Yes,Yes,A-,No,I really like Von Hallberg. Be ready to read a decent amount and be engaged in class. Meet with his in office hours about your paper and he will help. He is a tough grader but makes you want to write well. He likes personal writing.,Robert Von Hallberg ,Literature department,Mandatory,,really like von hallberg ready read decent amount engaged class meet office hour paper help tough grader make want write well like personal writing,A-,3.7,4.25,4,1.5,2.5,0.5773502691896257,3.75,0.3316624790355401,4.44,2.92,3.784
ECON125,2.0,3.0,Yes,No,B,Yes,Gillen is knowledgeable in his field but is ineffective in teaching the class. He fails to explain econometrics outside of complex mathematical terms. His grading is forgivable and he gives a ton of credit for showing up and doing the work. I would have much rather been in a class that makes me work harder so that I understand the material.,Benjamin Gillen ,Economics department,Mandatory,,gillen knowledgeable field ineffective teaching class fails explain econometrics outside complex mathematical term grading forgivable give ton credit showing work would much rather class make work harder understand material,B,3.0,3.0,2,1.4142135623730951,3.0,0.0,2.85,0.21213203435596414,4.4,2.8,3.6700000000000004
MATH160,4.0,4.0,Yes,Yes,A,No,"I had difficulty understanding the material at times but eventually did after putting in the work. His lectures were pretty much the same as his lecture notes, so what I would do was try to absorb as much as possible during lecture, carefully read the lecture notes, then go to office hours to ask questions. This worked well for me.",Mark Huber ,Mathematics department,Not Mandatory,,difficulty understanding material time eventually putting work lecture pretty much lecture note would try absorb much possible lecture carefully read lecture note go office hour ask question worked well,A,4.0,3.142857142857143,7,1.5735915849388864,3.857142857142857,0.8997354108424375,3.3428571428571425,0.7913219801006895,3.0,4.5,3.35
FHS010GOV020,4.0,4.0,Yes,,B+,Yes,"His ideas were absolutely very deep and interesting and he wants you to repeat them to him in exams.  He is chill and friendly , but might be a bit intimidating and even condescending when you argue with him.  Lectures can be a bit unorganized since he wants to tell you everything on his mind.  Piqued my interest in Government as a major.",Giorgi Areshidze ,Government department,Mandatory,,idea absolutely deep interesting want repeat exam chill friendly might bit intimidating even condescending argue lecture bit unorganized since want tell everything mind piqued interest government major,B+,3.3,3.0,2,1.4142135623730951,2.5,2.1213203435596424,3.65,0.4949747468305834,4.0,4.0,3.3
FHS010,2.0,4.0,Yes,No,A-,Yes,"Mr. Nadon is no doubt a very knowledgable man. But, he is very closed off with his opinions and does not allow for much diversity in the class. He thinks that there is only one correct answer to everything when the class is analysis based! He will roast and raise his voice at students. Also, Mr. Nadon cold calls on students which is intimidating.",Christopher Nadon ,Government department,Mandatory,,mr nadon doubt knowledgable man closed opinion allow much diversity class think one correct answer everything class analysis based roast raise voice student also mr nadon cold call student intimidating,A-,3.7,3.7777777777777777,9,1.6414763002993509,3.7777777777777777,0.4409585518440985,3.4000000000000004,0.2449489742783179,3.7045454545454546,3.090909090909091,3.690909090909091
GOVT020,5.0,3.0,Yes,Yes,A,Yes,"Dr. Muravchik was an amazing professor. She is understanding and cares about the mental health of her students. She assigns a lot of reading (a new book per week) but the discussions are very interesting as long as everyone participates. The group projects are super fun-- we created memes, a children's book, and a twitter post. Overall, solid prof.",Stephanie Muravchik ,Government department,Not Mandatory,Yes,dr muravchik amazing professor understanding care mental health student assigns lot reading new book per week discussion interesting long everyone participates group project super fun created meme childrens book twitter post overall solid prof,A,4.0,4.714285714285714,7,0.7559289460184545,2.857142857142857,0.6900655593423543,3.957142857142857,0.11338934190276814,5.0,3.0,4.0
PHYS033,5.0,4.0,Yes,Yes,A,Yes,"My favorite professor at CMC by far -- he was very extremely helpful in office hours, explained material with utmost clarity, and made sure to drill a topic in your head instead of mindlessly moving on. Make sure to participate and complete homeworks systematically and you'll perform very well in the class!",Kevin Setter ,Physics department,Mandatory,,favorite professor cmc far extremely helpful office hour explained material utmost clarity made sure drill topic head instead mindlessly moving make sure participate complete homework systematically youll perform well class,A,4.0,4.666666666666667,3,0.5773502691896257,3.3333333333333335,0.5773502691896258,4.0,0.0,3.6666666666666665,3.6666666666666665,3.5666666666666664
ECON139,5.0,1.0,Yes,Yes,A,No,"Hughson is a super nice guy. Although the lectures are sometimes too fast to follow, the slides he uploaded are really helpful. Study the slides before exams and you will get an A.",Eric Hughson ,Economics department,Not Mandatory,,hughson super nice guy although lecture sometimes fast follow slide uploaded really helpful study slide exam get,A,4.0,5.0,1,0.0,1.0,0.0,4.0,0.0,5.0,1.0,4.0
PHIL030,4.0,4.0,Yes,Yes,B,No,Prof. Locke is super chill and he is always eager to answer questions or help. I love the class based learning and discussions and he genuinely loves philosophy and this makes it so much easier and funner to learn the subject!,Dustin Locke ,Philosophy department,Mandatory,,prof locke super chill always eager answer question help love class based learning discussion genuinely love philosophy make much easier funner learn subject,B,3.0,4.285714285714286,7,1.4960264830861913,4.0,0.816496580927726,3.685714285714286,0.3338091841585121,4.111111111111111,3.888888888888889,3.411111111111111
FWS010,5.0,2.0,Yes,Yes,A,Yes,"Great guy and the class is pretty much completion. Just pay attention in class, do your corrections, and you'll do well.",Thomas Schur ,Literature department,,,great guy class pretty much completion pay attention class correction youll well,A,4.0,4.454545454545454,11,0.6875516509523286,2.272727272727273,1.4206272622267313,3.6636363636363636,0.5296654175472045,4.44,2.92,3.784
SPAN044,4.0,4.0,Yes,Yes,A-,Yes,"Prof Gonzales' class is the most fun class I've had so far. He assigns lots of textbook activities and small assignments for homework each day, so make sure to stay on top of that, but then you're fine. No final, just 2 big noncumulative midterms. If you're struggling, go to office hours! He's really caring and will do his best to help.",Carlos Gonzales ,Modern Languages department,Mandatory,Yes,prof gonzales class fun class ive far assigns lot textbook activity small assignment homework day make sure stay top youre fine final big noncumulative midterm youre struggling go office hour he really caring best help,A-,3.7,4.428571428571429,7,0.7867957924694431,2.5714285714285716,0.9759000729485333,3.6285714285714286,0.24976179127511164,4.1,2.2,3.88
GOV200,5.0,3.0,Yes,Yes,A-,No,"He's the nicest guy you'll ever meet. You can ask him for advice about anything, and he'll try his best to help you. He'll always make time for students no matter when!",Terril Jones ,Government department,Mandatory,,he nicest guy youll ever meet ask advice anything hell try best help hell always make time student matter,A-,3.7,5.0,1,0.0,3.0,0.0,3.7,0.0,5.0,3.0,3.7
MATH30,3.0,2.0,,,B+,Yes,She is brilliant. However she is fairly new at teaching. She goes very slowly in content and starts back in a comprehensive algebra review. I know for myself this was very helpful. She is a great teacher but could still use a few more years under her belt first.,Deanna Needell ,Mathematics department,Mandatory,,brilliant however fairly new teaching go slowly content start back comprehensive algebra review know helpful great teacher could still use year belt first,B+,3.3,2.0,4,0.816496580927726,2.25,0.9574271077563381,3.0,0.725718035235908,3.5,3.0,3.825
ECON050,3.0,4.0,Yes,Yes,A-,No,Very difficult to get an straight A in. Some things on tests were harder or different than the homework problems and lecture notes. Class average going into final was a B- and 2nd test average was a 71% with no curve. Definitely need to study and do lots of practice problems for success.,Mary Evans ,Economics department,Mandatory,,difficult get straight thing test harder different homework problem lecture note class average going final b nd test average curve definitely need study lot practice problem success,A-,3.7,4.5,11,0.806225774829855,3.4545454545454546,0.8201995322647244,3.4,0.6913754406977441,4.21875,3.3125,3.44375
ECON050,5.0,4.0,Yes,Yes,A-,Yes,"Professor Evans is definitely the #1 Econ 50 prof at the college for econ majors. She is detailed and rigorous, but manageable enough to work for it and pull a good grade. She is super kind and accessible in office hours, and works to make sure her students succeed. I really enjoyed my time with her.",Mary Evans ,Economics department,Not Mandatory,,professor evans definitely econ prof college econ major detailed rigorous manageable enough work pull good grade super kind accessible office hour work make sure student succeed really enjoyed time,A-,3.7,4.5,11,0.806225774829855,3.4545454545454546,0.8201995322647244,3.4,0.6913754406977441,4.21875,3.3125,3.44375
HIST129,5.0,3.0,,Yes,A+,Yes,She'll zap you with some crazy motivation!,Lisa Cody ,History department,,,shell zap crazy motivation,A+,4.0,4.8,5,0.44721359549995804,3.0,0.0,4.0,0.0,4.666666666666667,3.0,4.0
PSYC155,3.0,2.0,Yes,,A-,No,very interest topics covered. My only problem with him is that he doesn't communicate well regarding his expectations for projects and papers. ,Wei-Chin Hwang ,Psychology department,Mandatory,,interest topic covered problem doesnt communicate well regarding expectation project paper,A-,3.7,2.0,2,1.4142135623730951,2.0,0.0,3.85,0.21213203435596414,3.0,2.0,3.7
BIO043,1.5,4.0,,,C,Yes,"Very enthusiastic and nice but relies entirely on the book.  Does zero teaching.  If you are a good book learner then you are good, but if you are an active learner it is terrible.",Emily Wiley ,Biology department,Mandatory,,enthusiastic nice relies entirely book zero teaching good book learner good active learner terrible,C,2.0,1.5,1,0.0,4.0,0.0,2.0,0.0,1.5,4.0,2.0
PHYS033L,3.0,4.0,Yes,No,B,Yes,"The class content was not hard for a person who took Physics in High school but Professor Wells made it so tough. He doesn't put much emphasis on Quizzes and they are a bit easy. His Homeworks are long, tough. His midterms are very very tough. The good thing is that he curves the final grade, which makes people better grades than they expected.",James Wells ,Physics department,Not Mandatory,,class content hard person took physic high school professor well made tough doesnt put much emphasis quiz bit easy homework long tough midterm tough good thing curve final grade make people better grade expected,B,3.0,3.0,3,2.0,4.333333333333333,0.5773502691896258,3.1333333333333333,0.5131601439446885,3.0,4.0,3.0
GOV20,5.0,2.0,Yes,Yes,A-,,"He makes boring topics interesting. Graded on a few essays, take home midterm, and final. He is so nice and very accessible outside of class. Easy grader but you learn the material very well. HIGHLY RECOMMEND!",Charles Kesler ,Government department,Not Mandatory,,make boring topic interesting graded essay take home midterm final nice accessible outside class easy grader learn material well highly recommend,A-,3.7,4.6,5,0.5477225575051663,2.8,0.8366600265340756,3.8200000000000003,0.16431676725154976,4.264705882352941,3.0,3.6705882352941175
ECON86,1.0,5.0,Yes,No,C-,No,"Extremely difficult, unhelpful. Guy is a total robot and an awful teacher. Lectures are guided, fill in the blanks, however he tests on conceptual things that aren't covered in the lectures. Sucks", Andrew Finley ,Economics department,Mandatory,,extremely difficult unhelpful guy total robot awful teacher lecture guided fill blank however test conceptual thing arent covered lecture suck,C-,1.7,2.5,2,2.1213203435596424,4.0,1.4142135623730951,2.85,1.6263455967290592,3.611111111111111,3.5555555555555554,3.3
MATH151,3.0,5.0,Yes,No,A,Yes,"Professor Hunter is among the sweetest, most caring, and supportive professors I have ever had. Though he has tough tests and quizzes, his homework assignments are reasonable. His lectures oftentimes cover too many things in such a short time that it may be overwhelming, but if you work hard and come in and see him, you will be able to do just fine",Blake Hunter ,Mathematics department,Mandatory,,professor hunter among sweetest caring supportive professor ever though tough test quiz homework assignment reasonable lecture oftentimes cover many thing short time may overwhelming work hard come see able fine,A,4.0,4.0,2,1.4142135623730951,4.0,1.4142135623730951,4.0,0.0,4.5,3.5,4.0
PSYCH70,5.0,4.0,,,A,,really interesting class. all the lectures are engaging - i never found myself bored. he really knows his stuff but has reasonable expectations of his students.,Daniel Krauss ,Psychology department,Mandatory,,really interesting class lecture engaging never found bored really know stuff reasonable expectation student,A,4.0,5.0,5,0.0,3.4,0.8944271909999159,3.7399999999999998,0.4335896677735759,5.0,3.0,4.0
ASTRO66,4.0,2.0,Yes,Yes,A-,Yes,I took his astronomy class and he gave very clear and funny lectures. He knows so much me and my friends called him God. He does grade based on tests so get ready to memorize facts. No math needed and he is very helpful during office hours.,Steve Naftilan ,Physics department,Not Mandatory,,took astronomy class gave clear funny lecture know much friend called god grade based test get ready memorize fact math needed helpful office hour,A-,3.7,4.0,1,0.0,2.0,0.0,3.7,0.0,4.0,2.0,3.7
AST66,5.0,3.0,Yes,Yes,A,No,"I took astro for my science GE, but ended up really enjoying it! Tom is a great teacher with a fabulous sense of humor. There's no HW besides studying for the 4 exams (all MC, challenging but fair) and the material is fascinating. There are only 5 labs, which are relatively quick/easy, but you CANNOT miss any. Would definitely recommend the class!",Thomas Dershem ,Physics department,,,took astro science ge ended really enjoying tom great teacher fabulous sense humor there hw besides studying exam mc challenging fair material fascinating lab relatively quickeasy cannot miss would definitely recommend class,A,4.0,3.5,2,2.1213203435596424,3.5,0.7071067811865476,3.65,0.4949747468305834,5.0,3.0,4.0
HIST120,5.0,3.0,Yes,Yes,A,Yes,"Livesay is extremely kind and responds positively to even the slightest extra effort by you.  His lectures are interesting, and he definitely notices participation.  Sometimes his grading was a bit unclear, but he is willing to go above and beyond to help you reach your goals.",Daniel Livesay ,History department,Mandatory,,livesay extremely kind responds positively even slightest extra effort lecture interesting definitely notice participation sometimes grading bit unclear willing go beyond help reach goal,A,4.0,5.0,2,0.0,2.5,0.7071067811865476,4.0,0.0,5.0,3.0,4.0
GOVT60,5.0,4.0,Yes,Yes,A,Yes,"I love prof appel. She is so knowledgeable and a wonderful professor. You will learn so much in her class. Probs the most interesting intro level class for ir. Participation matters, tests and papers are graded very fairly",Hilary Appel ,Government department,Mandatory,,love prof appel knowledgeable wonderful professor learn much class probs interesting intro level class ir participation matter test paper graded fairly,A,4.0,4.0,3,1.0,3.3333333333333335,1.1547005383792517,3.8000000000000003,0.17320508075688767,5.0,4.0,4.0
FREN33,3.5,4.0,,,B,Yes,"Maybe it's because she was forced into teaching the class, but ugh. She means well, but she doesn't explain things well and didn't understand that this was the first time most of us had learned this material (FREN22 did not prepare us well). Textbook was horrible at explaining things she didn't, so it was difficult to learn what she expected us to.",Fazia Aitel ,Modern Languages department,Mandatory,,maybe forced teaching class ugh mean well doesnt explain thing well didnt understand first time u learned material fren prepare u well textbook horrible explaining thing didnt difficult learn expected u,B,3.0,2.5,5,1.224744871391589,4.6,0.5477225575051663,3.08,0.370135110466435,3.5,4.0,3.0
GOV020H,5.0,4.0,Yes,Yes,A,Yes,"If you are passionate about government and politics, definitely take this class. I had a fantastic experience and learned so much about the inner workings of U.S. politics and felt that I left the course with an extremely nuanced perspective. Your writing, opinions, and confidence will grow through this course - it's worth the challenge!",John J. Pitney ,Government department,Mandatory,,passionate government politics definitely take class fantastic experience learned much inner working u politics felt left course extremely nuanced perspective writing opinion confidence grow course worth challenge,A,4.0,4.9,5,0.22360679774997907,3.4,0.8944271909999159,3.72,0.38340579025361643,5.0,3.75,3.825
GOV141B,4.0,4.0,Yes,Yes,A-,No,"Liked to cold call students during lecture so it was almost like a discussion but not really. Sends out study questions the night before so you know what to prepare for class the next day. Lots of reading and important that you actually do all of it. Pei is super friendly, accessible, and accommodating so the difficulty is worth it!",Minxin Pei ,Government department,Mandatory,,liked cold call student lecture almost like discussion really sends study question night know prepare class next day lot reading important actually pei super friendly accessible accommodating difficulty worth,A-,3.7,4.666666666666667,3,0.5773502691896257,4.0,0.0,3.9,0.17320508075688767,4.0,4.0,3.7
CALC32H,5.0,3.0,Yes,Yes,A,Yes,"Professor Wong is awesome! She is easily one of (if not my absolute) favorite professors on campus. She is extremely accessible, and she really wants to make sure that the students understand the material. She is also a very generous grader, both with partial credit and with the curve. On top of all this, she is a genuinely nice and caring person!",Helen Wong ,Mathematics department,Not Mandatory,,professor wong awesome easily one absolute favorite professor campus extremely accessible really want make sure student understand material also generous grader partial credit curve top genuinely nice caring person,A,4.0,4.25,4,1.5,3.0,0.816496580927726,3.825,0.3500000000000001,5.0,3.0,4.0
GOV020,5.0,4.0,Yes,Yes,A-,Yes,"I loved my government class with Professor Pears so much that I switched my major. Although she assigned a ton of reading, her class was so interesting and worth it. There are pop quizzes throughout the semester but she gives partial credit and is very lenient with grades as long as you do the reading and participate in class.",Emily Pears ,Government department,Mandatory,,loved government class professor pear much switched major although assigned ton reading class interesting worth pop quiz throughout semester give partial credit lenient grade long reading participate class,A-,3.7,5.0,4,0.0,3.75,0.5,3.7750000000000004,0.14999999999999983,3.6153846153846154,2.8461538461538463,3.776923076923077
GOV149,5.0,4.0,Yes,Yes,A,No,"Professor Koch is my favorite prof so far at CMC. Her lectures are engaging and interesting - really sparked my interest in foreign policy. Definitely need to work for a good grade, but it pays off well and she's super nice and gives great feedback",Lisa Koch ,Government department,Mandatory,Yes,professor koch favorite prof far cmc lecture engaging interesting really sparked interest foreign policy definitely need work good grade pay well shes super nice give great feedback,A,4.0,5.0,4,0.0,3.75,0.5,3.6,0.42426406871192857,5.0,3.6666666666666665,3.766666666666667
SPAN033,5.0,3.0,Yes,Yes,A,Yes,Prof Altamirano is the best professor I've had at the 5Cs. I learned so much about Spanish and the workload was pretty light. Her classes are so fun and she is an absolute joy to talk to (not just about Spanish but anything). I can't recommend her enough!,Nicole Altamirano ,Modern Languages department,Mandatory,,prof altamirano best professor ive c learned much spanish workload pretty light class fun absolute joy talk spanish anything cant recommend enough,A,4.0,4.75,10,0.5400617248673217,2.2,0.6324555320336759,3.97,0.09486832980505132,5.0,2.75,4.0
